,orig_index,datetime_obj,piezo_charge_decrease,piezo_charge_decrease_offset,piezo_charge_avg,piezo_temperature,air_humidity_100,air_temperature_100,atm_pressure_main,num_of_resets,chuva,precipitation_prediction
854,854,2020-11-05 22:00:00+00:00,83,-11.333138606052813,62969.5,30.0,23.5,27.509999999999998,9411.0,2,0.0,0.0
855,855,2020-11-05 23:00:00+00:00,66,-6.485899406144412,62895.0,23.5,30.0,22.82,9417.5,2,0.0,0.0
856,856,2020-11-06 00:00:00+00:00,58,-3.637769612183604,62833.0,19.5,31.5,21.740000000000002,9423.5,2,0.0,0.0
857,857,2020-11-06 01:00:00+00:00,58,-0.0021956484681524557,62775.0,18.0,34.0,20.509999999999998,9428.5,2,0.0,0.0
858,858,2020-11-06 02:00:00+00:00,52,-2.581058354489599,62720.0,16.5,42.5,18.23,9430.0,2,0.0,0.0
859,859,2020-11-06 03:00:00+00:00,48,-4.41315447404898,62670.0,15.5,50.5,16.509999999999998,9428.0,2,0.0,0.0
860,860,2020-11-06 04:00:00+00:00,46,-3.32167499708261,62623.0,14.0,55.5,16.04,9424.5,2,0.0,0.0
861,861,2020-11-06 05:00:00+00:00,46,-1.3626684508636089,62577.0,13.0,56.0,16.72,9421.5,2,0.0,0.0
862,862,2020-11-06 06:00:00+00:00,49,-0.32167499708261005,62529.5,14.0,50.5,17.83,9420.0,2,0.0,0.0
863,863,2020-11-06 07:00:00+00:00,51,-1.41315447404898,62479.5,15.5,49.0,17.770000000000003,9423.5,2,0.0,0.0
864,864,2020-11-06 08:00:00+00:00,50,-2.41315447404898,62429.0,15.5,54.0,16.810000000000002,9431.5,2,0.0,0.0
865,865,2020-11-06 09:00:00+00:00,43,-6.32167499708261,62382.5,14.0,61.5,15.92,9440.5,2,0.0,0.0
866,866,2020-11-06 10:00:00+00:00,49,-0.32167499708261005,62336.5,14.0,60.5,17.66,9450.0,2,0.0,0.0
867,867,2020-11-06 11:00:00+00:00,65,8.161369297640334,62279.5,17.5,54.0,20.259999999999998,9458.5,2,0.0,0.0
868,868,2020-11-06 12:00:00+00:00,77,7.39316647013834,62208.5,22.5,47.5,22.7,9462.0,2,0.0,0.0
869,869,2020-11-06 13:00:00+00:00,91,7.466760958180558,62124.5,27.0,40.5,25.490000000000002,9460.5,2,0.0,0.0
870,870,2020-11-06 14:00:00+00:00,107,8.765070339957774,62025.5,31.0,33.5,28.55,9456.5,2,0.0,0.0
871,871,2020-11-06 15:00:00+00:00,129,11.110973227531417,61907.5,35.5,27.0,31.0,9449.0,2,0.0,0.0
872,872,2020-11-06 16:00:00+00:00,132,-3.856109042875744,61777.0,39.0,23.5,31.89,9441.0,2,0.0,0.0
873,873,2020-11-06 17:00:00+00:00,137,-7.371561386118287,61642.5,40.5,20.0,33.08,9432.5,2,0.0,0.0
874,874,2020-11-06 18:00:00+00:00,137,-10.327045815775193,61505.5,41.0,17.5,34.42,9424.5,2,0.0,0.0
875,875,2020-11-06 19:00:00+00:00,137,-4.475366058238933,61368.5,40.0,18.0,33.91,9418.5,2,0.0,0.0
876,876,2020-11-06 20:00:00+00:00,122,-8.46004317579849,61239.0,38.0,18.5,32.64,9415.0,2,0.0,0.0
877,877,2020-11-06 21:00:00+00:00,107,-8.524089763624303,61124.5,35.0,18.5,32.12,9416.0,2,0.0,0.0
878,878,2020-11-06 22:00:00+00:00,87,-9.264267698750047,61027.5,30.5,22.0,29.22,9419.5,2,0.0,0.0
879,879,2020-11-06 23:00:00+00:00,73,-5.606206949710369,60947.5,25.5,29.5,25.42,9423.5,2,0.0,0.0
880,880,2020-11-07 00:00:00+00:00,66,-2.210471364611479,60878.0,22.0,32.5,23.909999999999997,9428.5,2,0.0,0.0
881,881,2020-11-07 01:00:00+00:00,68,2.498778877434461,60811.0,21.0,32.5,23.42,9434.0,2,0.0,0.0
882,882,2020-11-07 02:00:00+00:00,64,-1.5012211225655392,60745.0,21.0,35.0,23.01,9436.5,2,0.0,0.0
883,883,2020-11-07 03:00:00+00:00,61,-1.899579532493135,60682.5,20.0,37.5,22.14,9438.5,2,0.0,0.0
884,884,2020-11-07 04:00:00+00:00,59,-1.4012724886657466,60622.5,19.0,40.0,21.53,9440.0,2,0.0,0.0
885,885,2020-11-07 05:00:00+00:00,59,-1.4012724886657466,60563.5,19.0,43.5,20.869999999999997,9441.5,2,0.0,0.0
886,886,2020-11-07 06:00:00+00:00,56,-2.0021956484681525,60506.0,18.0,48.0,19.810000000000002,9444.0,2,0.0,0.0
887,887,2020-11-07 07:00:00+00:00,54,-1.6984076895809963,60451.0,17.0,51.5,19.29,9446.5,2,0.0,0.0
888,888,2020-11-07 08:00:00+00:00,54,-1.6984076895809963,60397.0,17.0,54.0,18.79,9451.5,2,0.0,0.0
889,889,2020-11-07 09:00:00+00:00,51,-3.581058354489599,60344.5,16.5,55.5,18.270000000000003,9458.0,2,0.0,0.0
890,890,2020-11-07 10:00:00+00:00,56,1.418941645510401,60291.0,16.5,54.0,19.4,9465.5,2,0.0,0.0
891,891,2020-11-07 11:00:00+00:00,67,6.598727511334253,60229.5,19.0,49.5,21.9,9474.5,2,0.0,0.0
892,892,2020-11-07 12:00:00+00:00,82,9.514100593855588,60155.0,23.5,43.5,24.65,9480.5,2,0.0,0.0
893,893,2020-11-07 13:00:00+00:00,100,11.230902805399097,60064.0,28.5,37.5,27.22,9481.0,2,0.0,0.0
894,894,2020-11-07 14:00:00+00:00,120,11.289855250433135,59954.0,33.5,31.0,29.990000000000002,9478.5,2,0.0,0.0
895,895,2020-11-07 15:00:00+00:00,131,0.5399568242015107,59828.5,38.0,25.0,32.620000000000005,9474.0,2,0.0,0.0
896,896,2020-11-07 16:00:00+00:00,135,-9.371561386118287,59695.5,40.5,22.0,34.63,9467.0,2,0.0,0.0
897,897,2020-11-07 17:00:00+00:00,141,-9.343033076668831,59557.5,41.5,20.0,35.95,9459.0,2,0.0,0.0
898,898,2020-11-07 18:00:00+00:00,142,-11.420761744970207,59416.0,42.0,19.0,36.97,9451.0,2,0.0,0.0
899,899,2020-11-07 19:00:00+00:00,145,-5.343033076668831,59272.5,41.5,19.5,37.04,9443.0,2,0.0,0.0
900,900,2020-11-07 20:00:00+00:00,130,-11.475366058238933,59135.0,40.0,21.0,35.16,9438.0,2,0.0,0.0
901,901,2020-11-07 21:00:00+00:00,112,-13.278303532598613,59014.0,37.0,22.0,34.230000000000004,9437.5,2,0.0,0.0
902,902,2020-11-07 22:00:00+00:00,99,-5.392288853200554,58908.5,32.5,28.0,30.86,9440.5,2,0.0,0.0
903,903,2020-11-07 23:00:00+00:00,75,-8.533239041819442,58821.5,27.0,35.5,26.36,9444.0,2,0.0,0.0
904,904,2020-11-08 00:00:00+00:00,69,-3.485899406144412,58749.5,23.5,37.5,25.37,9447.0,2,0.0,0.0
905,905,2020-11-08 01:00:00+00:00,72,2.3931664701383397,58679.0,22.5,42.5,24.52,9451.5,2,0.0,0.0
906,906,2020-11-08 02:00:00+00:00,64,-2.8421212090688073,58611.0,21.5,48.5,22.67,9454.0,2,0.0,0.0
907,907,2020-11-08 03:00:00+00:00,62,-0.899579532493135,58548.0,20.0,54.5,20.94,9452.0,2,0.0,0.0
908,908,2020-11-08 04:00:00+00:00,58,-1.1895803693862206,58488.0,18.5,60.0,19.73,9447.5,2,0.0,0.0
909,909,2020-11-08 05:00:00+00:00,56,-2.0021956484681525,58431.0,18.0,61.0,19.490000000000002,9444.0,2,0.0,0.0
910,910,2020-11-08 06:00:00+00:00,56,-2.0021956484681525,58375.0,18.0,67.5,18.68,9441.5,2,0.0,0.0
911,911,2020-11-08 07:00:00+00:00,54,-2.8386307023596657,58320.0,17.5,70.0,18.15,9442.5,2,0.0,0.0
912,912,2020-11-08 08:00:00+00:00,57,0.16136929764033425,58264.5,17.5,60.0,19.57,9447.5,2,0.0,0.0
913,913,2020-11-08 09:00:00+00:00,55,-3.0021956484681525,58208.5,18.0,50.5,21.25,9452.0,2,0.0,0.0
914,914,2020-11-08 10:00:00+00:00,62,1.5987275113342534,58150.0,19.0,51.0,23.020000000000003,9458.0,2,0.0,0.0
915,915,2020-11-08 11:00:00+00:00,80,8.96821885081448,58079.0,23.0,45.0,26.32,9463.0,2,0.0,0.0
916,916,2020-11-08 12:00:00+00:00,101,10.41367729315516,57988.5,29.0,31.0,30.369999999999997,9464.0,2,0.0,0.0
917,917,2020-11-08 13:00:00+00:00,118,7.06440906790003,57879.0,34.0,25.0,33.07,9464.0,2,0.0,0.0
918,918,2020-11-08 14:00:00+00:00,141,10.53995682420151,57749.5,38.0,21.5,35.64,9459.5,2,0.0,0.0
919,919,2020-11-08 15:00:00+00:00,143,-4.327045815775193,57607.5,41.0,20.5,36.91,9452.5,2,0.0,0.0
920,920,2020-11-08 16:00:00+00:00,148,-11.766524904326616,57462.0,43.0,20.0,37.55,9446.0,2,0.0,0.0
921,921,2020-11-08 17:00:00+00:00,154,-15.780680605185978,57311.0,44.5,19.5,38.55,9438.0,2,0.0,0.0
922,922,2020-11-08 18:00:00+00:00,148,-18.374760428026946,57160.0,44.0,19.5,38.99,9429.5,2,0.0,0.0
923,923,2020-11-08 19:00:00+00:00,148,-8.561495752207634,57012.0,42.5,19.0,38.980000000000004,9421.5,2,0.0,0.0
924,924,2020-11-08 20:00:00+00:00,123,-15.637270450946403,56876.5,39.5,22.0,36.56,9417.0,2,0.0,0.0
925,925,2020-11-08 21:00:00+00:00,106,-9.524089763624303,56762.0,35.0,26.5,33.69,9417.0,2,0.0,0.0
926,926,2020-11-08 22:00:00+00:00,99,-1.2459337821227479,56659.5,31.5,31.5,31.130000000000003,9419.0,2,0.0,0.0
927,927,2020-11-08 23:00:00+00:00,84,-4.769097194600903,56568.0,28.5,37.0,28.4,9422.0,2,0.0,0.0
928,928,2020-11-09 00:00:00+00:00,79,-1.215384120641673,56486.5,26.0,40.5,27.21,9425.0,2,0.0,0.0
929,929,2020-11-09 01:00:00+00:00,78,2.515951289989246,56408.0,24.5,44.5,26.02,9427.5,2,0.0,0.0
930,930,2020-11-09 02:00:00+00:00,69,-2.0317811491855196,56334.5,23.0,52.0,23.689999999999998,9430.0,2,0.0,0.0
931,931,2020-11-09 03:00:00+00:00,64,-2.8421212090688073,56268.0,21.5,56.5,22.61,9432.0,2,0.0,0.0
932,932,2020-11-09 04:00:00+00:00,69,2.1578787909311927,56201.5,21.5,55.5,22.95,9432.5,2,0.0,0.0
933,933,2020-11-09 05:00:00+00:00,66,-0.8421212090688073,56134.0,21.5,57.5,22.7,9429.5,2,0.0,0.0
934,934,2020-11-09 06:00:00+00:00,65,-0.5012211225655392,56068.5,21.0,59.0,22.229999999999997,9424.0,2,0.0,0.0
935,935,2020-11-09 07:00:00+00:00,67,1.4987788774344608,56002.5,21.0,51.5,23.59,9420.5,2,0.0,0.0
936,936,2020-11-09 08:00:00+00:00,71,2.789528635388521,55933.5,22.0,46.5,24.51,9420.5,2,0.0,0.0
937,937,2020-11-09 09:00:00+00:00,66,-2.210471364611479,55865.0,22.0,47.5,24.22,9424.5,2,0.0,0.0
938,938,2020-11-09 10:00:00+00:00,74,4.39316647013834,55795.0,22.5,45.5,25.4,9435.0,2,0.0,0.0
939,939,2020-11-09 11:00:00+00:00,85,6.393793050289631,55715.5,25.5,40.5,27.94,9442.5,2,0.0,0.0
940,940,2020-11-09 12:00:00+00:00,97,8.230902805399097,55624.5,28.5,38.5,28.73,9442.0,2,0.0,0.0
941,941,2020-11-09 13:00:00+00:00,97,0.7357323012499535,55527.5,30.5,37.0,29.42,9439.5,2,0.0,0.0
942,942,2020-11-09 14:00:00+00:00,106,3.7018940754905145,55426.0,32.0,34.0,31.05,9437.0,2,0.0,0.0
943,943,2020-11-09 15:00:00+00:00,115,6.289855250433135,55315.5,33.5,39.5,29.84,9439.5,2,0.0,0.0
944,944,2020-11-09 16:00:00+00:00,259,168.41367729315516,55128.5,29.0,63.5,25.03,9448.0,2,5.6,2.89
945,945,2020-11-09 17:00:00+00:00,122,53.78952863538852,54938.0,22.0,83.5,21.189999999999998,9447.5,2,0.6,0.0
946,946,2020-11-09 18:00:00+00:00,70,5.812779562640088,54842.0,20.5,85.0,21.06,9443.5,2,0.0,0.0
947,947,2020-11-09 19:00:00+00:00,66,0.4987788774344608,54774.0,21.0,85.0,21.299999999999997,9448.0,2,0.0,0.0
948,948,2020-11-09 20:00:00+00:00,67,1.4987788774344608,54707.5,21.0,84.5,21.439999999999998,9449.0,2,0.0,0.0
949,949,2020-11-09 21:00:00+00:00,66,0.4987788774344608,54641.0,21.0,82.5,21.52,9446.5,2,0.0,0.0
950,950,2020-11-09 22:00:00+00:00,62,-2.187220437359912,54577.0,20.5,82.5,21.0,9443.5,2,0.0,0.0
951,951,2020-11-09 23:00:00+00:00,60,-1.6377696121836038,54516.0,19.5,85.5,20.41,9444.0,2,0.0,0.0
952,952,2020-11-10 00:00:00+00:00,60,-0.4012724886657466,54456.0,19.0,86.5,20.29,9453.5,2,0.0,0.0
953,953,2020-11-10 01:00:00+00:00,59,-1.4012724886657466,54396.5,19.0,87.0,19.99,9460.0,2,0.0,0.0
954,954,2020-11-10 02:00:00+00:00,59,-0.18958036938622058,54337.5,18.5,88.5,19.63,9460.0,2,0.0,0.0
955,955,2020-11-10 03:00:00+00:00,57,-1.0021956484681525,54279.5,18.0,89.0,19.560000000000002,9455.0,2,0.0,0.0
956,956,2020-11-10 04:00:00+00:00,57,-1.0021956484681525,54222.5,18.0,88.5,19.58,9447.5,2,0.0,0.0
957,957,2020-11-10 05:00:00+00:00,57,-1.0021956484681525,54165.5,18.0,88.0,19.439999999999998,9439.0,2,0.0,0.0
958,958,2020-11-10 06:00:00+00:00,56,-2.0021956484681525,54109.0,18.0,89.5,19.07,9433.5,2,0.0,0.0
959,959,2020-11-10 07:00:00+00:00,54,-2.8386307023596657,54054.0,17.5,90.0,18.86,9435.5,2,0.0,0.0
960,960,2020-11-10 08:00:00+00:00,53,-2.6984076895809963,54000.5,17.0,91.5,18.35,9439.5,2,0.0,0.0
961,961,2020-11-10 09:00:00+00:00,51,-3.581058354489599,53948.5,16.5,93.5,18.09,9443.0,2,0.0,0.0
962,962,2020-11-10 10:00:00+00:00,57,1.3015923104190037,53894.5,17.0,88.0,19.66,9450.5,2,0.0,0.0
963,963,2020-11-10 11:00:00+00:00,66,4.362230387816396,53833.0,19.5,78.5,22.490000000000002,9460.0,2,0.0,0.0
964,964,2020-11-10 12:00:00+00:00,81,8.514100593855588,53759.5,23.5,72.5,24.31,9464.5,2,0.0,0.0
965,965,2020-11-10 13:00:00+00:00,83,2.784615879358327,53677.5,26.0,69.0,25.09,9465.5,2,0.0,0.0
966,966,2020-11-10 14:00:00+00:00,89,5.466760958180558,53591.5,27.0,63.5,26.4,9463.0,2,0.0,0.0
967,967,2020-11-10 15:00:00+00:00,107,12.666861393947187,53493.5,30.0,55.0,28.77,9459.0,2,0.0,0.0
968,968,2020-11-10 16:00:00+00:00,110,3.4706574132270447,53385.0,33.0,48.5,30.18,9454.0,2,0.0,0.0
969,969,2020-11-10 17:00:00+00:00,100,-6.529342586772955,53280.0,33.0,48.0,29.939999999999998,9449.5,2,0.0,0.0
970,970,2020-11-10 18:00:00+00:00,96,-2.2349296600422264,53182.0,31.0,50.5,29.41,9447.5,2,0.0,0.0
971,971,2020-11-10 19:00:00+00:00,90,-0.5863227068448396,53089.0,29.0,56.0,27.759999999999998,9446.0,2,0.0,0.0
972,972,2020-11-10 20:00:00+00:00,84,0.46676095818055785,53002.0,27.0,63.5,25.47,9444.0,2,0.0,0.0
973,973,2020-11-10 21:00:00+00:00,74,-1.4840487100107538,52923.0,24.5,70.0,23.6,9443.5,2,0.0,0.0
974,974,2020-11-10 22:00:00+00:00,66,-2.210471364611479,52853.0,22.0,74.0,22.23,9440.5,2,0.0,0.0
975,975,2020-11-10 23:00:00+00:00,63,-1.1872204373599118,52788.5,20.5,77.5,21.25,9435.0,2,0.0,0.0
976,976,2020-11-11 00:00:00+00:00,61,-0.6377696121836038,52726.5,19.5,82.0,20.53,9437.0,2,0.0,0.0
977,977,2020-11-11 01:00:00+00:00,60,-0.4012724886657466,52666.0,19.0,84.0,20.39,9443.5,2,0.0,0.0
978,978,2020-11-11 02:00:00+00:00,62,1.5987275113342534,52605.0,19.0,85.5,20.299999999999997,9445.0,2,0.0,0.0
979,979,2020-11-11 03:00:00+00:00,58,-1.1895803693862206,52545.0,18.5,87.0,20.009999999999998,9440.0,2,0.0,0.0
980,980,2020-11-11 04:00:00+00:00,56,-2.0021956484681525,52488.0,18.0,89.0,19.52,9440.5,2,0.0,0.0
981,981,2020-11-11 05:00:00+00:00,59,0.9978043515318475,52430.5,18.0,91.5,19.06,9441.5,2,0.0,0.0
982,982,2020-11-11 06:00:00+00:00,57,-1.0021956484681525,52372.5,18.0,92.5,19.02,9436.5,2,0.0,0.0
983,983,2020-11-11 07:00:00+00:00,82,23.997804351531848,52303.0,18.0,94.5,18.880000000000003,9430.0,2,0.4,0.0
984,984,2020-11-11 08:00:00+00:00,58,-0.0021956484681524557,52233.0,18.0,96.0,18.740000000000002,9430.5,2,0.0,0.0
985,985,2020-11-11 09:00:00+00:00,94,35.99780435153185,52157.0,18.0,96.0,19.009999999999998,9436.5,2,0.8,0.0
986,986,2020-11-11 10:00:00+00:00,58,-0.0021956484681524557,52081.0,18.0,95.0,19.65,9440.5,2,0.0,0.0
987,987,2020-11-11 11:00:00+00:00,260,200.81041963061378,51922.0,18.5,95.5,19.71,9454.5,2,9.2,3.74
988,988,2020-11-11 12:00:00+00:00,261,200.59872751133426,51661.5,19.0,96.5,19.990000000000002,9463.0,2,2.4,3.74
989,989,2020-11-11 13:00:00+00:00,67,4.100420467506865,51497.5,20.0,93.5,20.939999999999998,9463.0,2,0.0,0.0
990,990,2020-11-11 14:00:00+00:00,85,19.49877887743446,51421.5,21.0,90.5,21.439999999999998,9463.0,2,0.6,0.0
991,991,2020-11-11 15:00:00+00:00,76,11.812779562640088,51341.0,20.5,91.0,21.240000000000002,9458.5,2,0.0,0.0
992,992,2020-11-11 16:00:00+00:00,67,1.4987788774344608,51269.5,21.0,89.0,22.96,9452.0,2,0.0,0.0
993,993,2020-11-11 17:00:00+00:00,103,19.466760958180558,51184.5,27.0,74.0,26.27,9444.5,2,0.0,0.0
994,994,2020-11-11 18:00:00+00:00,94,-4.234929660042226,51086.0,31.0,59.5,28.409999999999997,9437.0,2,0.0,0.0
995,995,2020-11-11 19:00:00+00:00,98,1.7357323012499535,50990.0,30.5,58.0,28.46,9430.0,2,0.0,0.0
996,996,2020-11-11 20:00:00+00:00,89,-3.440749324729211,50896.5,29.5,61.0,26.88,9425.5,2,0.0,0.0
997,997,2020-11-11 21:00:00+00:00,82,-1.5332390418194421,50811.0,27.0,60.5,26.93,9422.0,2,0.0,0.0
998,998,2020-11-11 22:00:00+00:00,79,0.39379305028963074,50730.5,25.5,67.0,25.12,9421.5,2,0.0,0.0
999,999,2020-11-11 23:00:00+00:00,65,-6.0317811491855196,50658.5,23.0,79.0,22.490000000000002,9424.0,2,0.0,0.0
1000,1000,2020-11-12 00:00:00+00:00,63,-1.1872204373599118,50594.5,20.5,86.0,21.759999999999998,9430.0,2,0.0,0.0
1001,1001,2020-11-12 01:00:00+00:00,61,-1.899579532493135,50532.5,20.0,88.5,21.14,9437.5,2,0.0,0.0
1002,1002,2020-11-12 02:00:00+00:00,62,0.36223038781639616,50471.0,19.5,88.5,20.32,9441.5,2,0.0,0.0
1003,1003,2020-11-12 03:00:00+00:00,55,-4.189580369386221,50412.5,18.5,92.0,19.03,9441.0,2,0.0,0.0
1004,1004,2020-11-12 04:00:00+00:00,54,-2.8386307023596657,50358.0,17.5,94.0,18.23,9435.5,2,0.0,0.0
1005,1005,2020-11-12 05:00:00+00:00,52,-2.581058354489599,50305.0,16.5,93.0,17.65,9430.0,2,0.0,0.0
1006,1006,2020-11-12 06:00:00+00:00,51,-2.486123834981214,50253.5,16.0,92.5,17.17,9426.5,2,0.0,0.0
1007,1007,2020-11-12 07:00:00+00:00,50,-3.486123834981214,50203.0,16.0,94.0,16.97,9424.0,2,0.0,0.0
1008,1008,2020-11-12 08:00:00+00:00,51,-2.486123834981214,50152.5,16.0,93.5,17.240000000000002,9425.5,2,0.0,0.0
1009,1009,2020-11-12 09:00:00+00:00,49,-4.486123834981214,50102.5,16.0,92.5,17.34,9430.5,2,0.0,0.0
1010,1010,2020-11-12 10:00:00+00:00,54,0.513876165018786,50051.0,16.0,89.0,18.45,9436.0,2,0.0,0.0
1011,1011,2020-11-12 11:00:00+00:00,63,4.9978043515318475,49992.5,18.0,79.5,21.17,9441.0,2,0.0,0.0
1012,1012,2020-11-12 12:00:00+00:00,85,12.514100593855588,49918.5,23.5,66.5,24.630000000000003,9444.0,2,0.0,0.0
1013,1013,2020-11-12 13:00:00+00:00,104,11.559250675270789,49824.0,29.5,53.5,28.36,9444.5,2,0.0,0.0
1014,1014,2020-11-12 14:00:00+00:00,131,15.475910236375697,49706.5,35.0,45.0,31.33,9442.0,2,0.0,0.0
1015,1015,2020-11-12 15:00:00+00:00,123,-7.460043175798489,49579.5,38.0,42.0,32.230000000000004,9437.5,2,0.0,0.0
1016,1016,2020-11-12 16:00:00+00:00,121,-6.842922713201403,49457.5,37.5,42.5,32.129999999999995,9431.5,2,0.0,0.0
1017,1017,2020-11-12 17:00:00+00:00,119,-6.278303532598613,49337.5,37.0,40.0,33.19,9421.0,2,0.0,0.0
1018,1018,2020-11-12 18:00:00+00:00,125,-2.8429227132014034,49215.5,37.5,36.5,33.91,9409.0,2,0.0,0.0
1019,1019,2020-11-12 19:00:00+00:00,116,-9.278303532598613,49095.0,37.0,37.5,32.959999999999994,9399.5,2,0.0,0.0
1020,1020,2020-11-12 20:00:00+00:00,112,3.289855250433135,48981.0,33.5,47.0,30.02,9396.5,2,0.0,0.0
1021,1021,2020-11-12 21:00:00+00:00,135,51.46676095818056,48857.5,27.0,71.0,24.35,9401.5,2,0.0,0.0
1022,1022,2020-11-12 22:00:00+00:00,81,14.157878790931193,48749.5,21.5,86.5,20.68,9413.0,2,0.6,0.0
1023,1023,2020-11-12 23:00:00+00:00,60,-0.4012724886657466,48679.0,19.0,85.5,19.86,9422.5,2,0.0,0.0
1024,1024,2020-11-13 00:00:00+00:00,57,-1.0021956484681525,48620.5,18.0,86.0,19.46,9422.5,2,0.0,0.0
1025,1025,2020-11-13 01:00:00+00:00,56,-2.0021956484681525,48564.0,18.0,86.5,19.560000000000002,9423.0,2,0.0,0.0
1026,1026,2020-11-13 02:00:00+00:00,56,-0.8386307023596657,48508.0,17.5,84.5,19.16,9426.0,2,0.0,0.0
1027,1027,2020-11-13 03:00:00+00:00,52,-2.581058354489599,48454.0,16.5,85.0,18.1,9425.0,2,0.0,0.0
1028,1028,2020-11-13 04:00:00+00:00,49,-3.41315447404898,48403.5,15.5,89.0,17.13,9420.0,2,0.0,0.0
1029,1029,2020-11-13 05:00:00+00:00,49,-2.3617096351227076,48354.5,15.0,92.5,16.45,9416.5,2,0.0,0.0
1030,1030,2020-11-13 06:00:00+00:00,48,-3.3617096351227076,48306.0,15.0,94.0,16.189999999999998,9417.0,2,0.0,0.0
1031,1031,2020-11-13 07:00:00+00:00,49,-2.3617096351227076,48257.5,15.0,95.0,16.38,9416.5,2,0.0,0.0
1032,1032,2020-11-13 08:00:00+00:00,49,-2.3617096351227076,48208.5,15.0,96.0,16.28,9416.5,2,0.0,0.0
1033,1033,2020-11-13 09:00:00+00:00,48,-3.3617096351227076,48160.0,15.0,95.0,16.5,9419.5,2,0.0,0.0
1034,1034,2020-11-13 10:00:00+00:00,53,-0.48612383498121403,48109.5,16.0,88.5,18.52,9423.0,2,0.0,0.0
1035,1035,2020-11-13 11:00:00+00:00,65,4.598727511334253,48050.5,19.0,74.0,22.479999999999997,9428.0,2,0.0,0.0
1036,1036,2020-11-13 12:00:00+00:00,83,9.030214536188225,47976.5,24.0,62.0,25.78,9433.5,2,0.0,0.0
1037,1037,2020-11-13 13:00:00+00:00,98,7.41367729315516,47886.0,29.0,57.5,27.8,9438.0,2,0.0,0.0
1038,1038,2020-11-13 14:00:00+00:00,117,10.470657413227045,47778.5,33.0,49.0,30.51,9437.5,2,0.0,0.0
1039,1039,2020-11-13 15:00:00+00:00,126,0.7216964674013866,47657.0,37.0,39.5,33.08,9432.0,2,0.0,0.0
1040,1040,2020-11-13 16:00:00+00:00,132,-6.637270450946403,47528.0,39.5,35.5,34.19,9425.5,2,0.0,0.0
1041,1041,2020-11-13 17:00:00+00:00,131,-10.475366058238933,47396.5,40.0,33.0,34.42,9415.0,2,0.0,0.0
1042,1042,2020-11-13 18:00:00+00:00,126,-9.856109042875744,47268.0,39.0,29.5,34.49,9402.5,2,0.0,0.0
1043,1043,2020-11-13 19:00:00+00:00,123,-2.2783035325986134,47143.5,37.0,27.0,33.84,9394.5,2,0.0,0.0
1044,1044,2020-11-13 20:00:00+00:00,115,-5.302377294609059,47024.5,36.0,26.0,33.17,9389.5,2,0.0,0.0
1045,1045,2020-11-13 21:00:00+00:00,107,-8.524089763624303,46913.5,35.0,26.5,32.739999999999995,9385.5,2,0.0,0.0
1046,1046,2020-11-13 22:00:00+00:00,96,-4.245933782122748,46812.0,31.5,36.0,29.58,9385.5,2,0.0,0.0
1047,1047,2020-11-13 23:00:00+00:00,75,-6.857503361518013,46726.5,26.5,48.0,25.78,9392.5,2,0.0,0.0
1048,1048,2020-11-14 00:00:00+00:00,67,-4.0317811491855196,46655.5,23.0,54.0,24.08,9401.5,2,0.0,0.0
1049,1049,2020-11-14 01:00:00+00:00,69,2.1578787909311927,46587.5,21.5,59.5,23.11,9408.0,2,0.0,0.0
1050,1050,2020-11-14 02:00:00+00:00,63,-1.1872204373599118,46521.5,20.5,66.5,21.98,9411.0,2,0.0,0.0
1051,1051,2020-11-14 03:00:00+00:00,61,-0.6377696121836038,46459.5,19.5,72.5,20.84,9409.5,2,0.0,0.0
1052,1052,2020-11-14 04:00:00+00:00,58,-2.4012724886657466,46400.0,19.0,76.0,20.119999999999997,9406.0,2,0.0,0.0
1053,1053,2020-11-14 05:00:00+00:00,58,-1.1895803693862206,46342.0,18.5,73.5,20.33,9402.0,2,0.0,0.0
1054,1054,2020-11-14 06:00:00+00:00,57,-1.0021956484681525,46284.5,18.0,74.5,19.880000000000003,9399.5,2,0.0,0.0
1055,1055,2020-11-14 07:00:00+00:00,55,-1.8386307023596657,46228.5,17.5,75.5,19.759999999999998,9400.5,2,0.0,0.0
1056,1056,2020-11-14 08:00:00+00:00,57,0.16136929764033425,46172.5,17.5,72.0,20.58,9403.0,2,0.0,0.0
1057,1057,2020-11-14 09:00:00+00:00,56,-2.0021956484681525,46116.0,18.0,75.5,20.21,9408.0,2,0.0,0.0
1058,1058,2020-11-14 10:00:00+00:00,60,0.8104196306137794,46058.0,18.5,73.0,22.18,9416.5,2,0.0,0.0
1059,1059,2020-11-14 11:00:00+00:00,78,9.789528635388521,45989.0,22.0,63.5,25.47,9424.0,2,0.0,0.0
1060,1060,2020-11-14 12:00:00+00:00,93,9.466760958180558,45903.5,27.0,58.5,27.21,9428.0,2,0.0,0.0
1061,1061,2020-11-14 13:00:00+00:00,103,6.7357323012499535,45805.5,30.5,54.0,28.91,9428.0,2,0.0,0.0
1062,1062,2020-11-14 14:00:00+00:00,122,11.06440906790003,45693.0,34.0,48.0,30.79,9424.5,2,0.0,0.0
1063,1063,2020-11-14 15:00:00+00:00,126,0.7216964674013866,45569.0,37.0,40.5,33.22,9418.0,2,0.0,0.0
1064,1064,2020-11-14 16:00:00+00:00,135,-0.8561090428757439,45438.5,39.0,36.0,34.55,9411.0,2,0.0,0.0
